Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Nicole Wright,competitions-view?id=1198,Nicole Wright,1987,04/30/2016,SBWC Spring Classic,2.,R-O,-57,56.20,105,112.5,115,62.5,65,67.5,125,135,-150,317.5,372.52
Nicole Wright,competitions-view?id=992,Nicole Wright,1987,10/15/2015,2015 Raw Nationals,13.,R-O,-57,54.60,105,112.5,117.5,60,65,67.5,132.5,145,147.5,332.5,399.07
Nicole Wright,competitions-view?id=901,Nicole Wright,1987,07/11/2015,Liberty Games,1.,R-O,-57,55.50,100,107.5,112.5,55,57.5,60,130,142.5,147.5,320,379.17
Nicole Wright,competitions-view?id=761,Nicole Wright,1987,01/25/2015,Northeast Iron Beast Winter Classic II,3.,R-O,-63,61.00,105,,,57.5,,,145,,,307.5,338.47
Lacey Massari,competitions-view?id=1354,Lacey Massari,1983,10/13/2016,Raw Nationals 2016,22.,R-O,-57,55.38,-117.5,117.5,-120,57.5,62.5,-67.5,132.5,142.5,150,330,391.68
Lacey Massari,competitions-view?id=1292,Lacey Massari,1983,07/30/2016,Ohio State Championship,1.,R-O,-57,56.60,,,,60,-65,-67.5,132.5,140,147.5,207.5,242.11
Lacey Massari,competitions-view?id=1200,Lacey Massari,1983,04/30/2016,Spring Fling at CrossFit Future,1.,R-O,-57,56.30,95,102.5,107.5,55,57.5,-60,122.5,130,137.5,302.5,354.44
Melinda Spencer,competitions-view?id=1354,Melinda Spencer,1987,10/13/2016,Raw Nationals 2016,23.,R-O,-57,54.80,107.5,112.5,115,60,65,-67.5,137.5,142.5,147.5,327.5,391.92
Melinda Spencer,competitions-view?id=1312,Melinda Spencer,1987,08/27/2016,Newport Open,1.,R-O,-57,55.80,102.5,107.5,112.5,60,65,67.5,127.5,132.5,137.5,317.5,374.62
Melinda Spencer,competitions-view?id=1208,Melinda Spencer,1987,05/07/2016,Granite State Open,1.,R-O,-57,55.40,100,105,110,55,62.5,-67.5,122.5,127.5,-132.5,300,355.98
Melinda Spencer,competitions-view?id=1116,Melinda Spencer,1987,02/27/2016,USA Powerlifting Winter Classic,1.,R-O,-57,52.60,-97.5,97.5,100,57.5,60,62.5,117.5,120,125,287.5,355.24
Kimberly Muniz,competitions-view?id=1354,Kimberly Muniz,1979,10/13/2016,Raw Nationals 2016,24.,R-O,-57,56.50,-115,115,-120,75,77.5,-80,117.5,127.5,135,327.5,382.65
Kimberly Muniz,competitions-view?id=1324,Kimberly Muniz,1979,09/10/2016,Bench Press Nationals,1.,R-O,-57,56.20,,,,75,80,-82.5,,,,80,93.86
Kimberly Muniz,competitions-view?id=1190,Kimberly Muniz,1979,04/16/2016,2016 Equinox Open,1.,R-O,-57,56.10,102.5,-110,110,72.5,75,77.5,105,-112.5,-112.5,292.5,343.69
Kimberly Muniz,competitions-view?id=992,Kimberly Muniz,1979,10/15/2015,2015 Raw Nationals,17.,R-O,-57,54.30,-105,-105,105,70,75,-77.5,125,132.5,-137.5,312.5,376.69
Kimberly Muniz,competitions-view?id=921,Kimberly Muniz,1979,08/29/2015,USAPL Bench Press Nationals,1.,R-O,-57,56.00,,,,67.5,-75,75,,,,75,88.25
Kimberly Muniz,competitions-view?id=1612,Kimberly Muniz,1979,04/11/2015,2015 Equinox Open,1.,R-O,-57,56.10,102.5,107.5,115,70,75,77.5,112.5,120,130,322.5,378.94
Kimberly Muniz,competitions-view?id=731,Kimberly Muniz,1979,11/01/2014,2014 Maryland State Powerlifting Championship,1.,R-O,-60,56.10,105,,,67.5,,,122.5,,,295,346.63
Kimberly Muniz,competitions-view?id=559,Kimberly Muniz,1979,01/01/2012,2012 Maryland State Powerlifting Championship,-,R-O,-52,52.00,87.5,,,57.5,,,95,,,240,299.18
Stephanie Gavilanez,competitions-view?id=1354,Stephanie Gavilanez,1991,10/13/2016,Raw Nationals 2016,25.,R-O,-57,53.50,110,120,125,60,65,-67.5,120,130,132.5,322.5,393.26
Stephanie Gavilanez,competitions-view?id=992,Stephanie Gavilanez,1991,10/15/2015,2015 Raw Nationals,16.,R-O,-57,54.40,107.5,117.5,-122.5,60,62.5,-65,120,130,137.5,317.5,382.14
Stephanie Gavilanez,competitions-view?id=754,Stephanie Gavilanez,1991,11/22/2014,2014 New England Open PL Championships,1.,R-JR,-52,51.00,82.5,,,55,,,112.5,,,250,316.35
Rose Newport,competitions-view?id=1354,Rose Newport,1983,10/13/2016,Raw Nationals 2016,26.,R-O,-57,53.64,130,135,-140,60,-65,-65,120,127.5,-140,322.5,392.45
Rose Newport,competitions-view?id=1323,Rose Newport,1983,09/03/2016,2016 Last Chance Qualifier,1.,R-O,-57,55.00,120,127.5,132.5,55,57.5,62.5,110,120,125,320,381.86
Annie Fry,competitions-view?id=1354,Annie Fry,1979,10/13/2016,Raw Nationals 2016,27.,R-O,-57,54.86,97.5,102.5,107.5,62.5,67.5,-70,130,140,147.5,322.5,385.61
Annie Fry,competitions-view?id=1287,Annie Fry,1979,07/30/2016,2016 Procrastinators Championships,1.,R-O,-57,54.30,92.5,97.5,100,-62.5,62.5,65,125,137.5,142.5,307.5,370.66
Bridgette Raba,competitions-view?id=1354,Bridgette Raba,1989,10/13/2016,Raw Nationals 2016,28.,R-O,-57,55.48,120,125,127.5,57.5,60,62.5,122.5,130,-132.5,320,379.26
Bridgette Raba,competitions-view?id=1275,Bridgette Raba,1989,07/16/2016,2016 Virginia Beach Battle,1.,R-O,-52,51.80,117.5,125,-130,57.5,60,-62.5,120,127.5,130,315,393.88
Katherine Snethen,competitions-view?id=1354,Katherine Snethen,1991,10/13/2016,Raw Nationals 2016,29.,R-O,-57,56.46,115,122.5,127.5,52.5,-57.5,-57.5,130,140,-147.5,320,374.11
Katherine Snethen,competitions-view?id=1262,Katherine Snethen,1991,04/02/2016,Southern Indiana Spring Classic,1.,R-O,-57,56.60,112.5,120,125,52.5,-55,-57.5,125,135,142.5,320,373.38
Katherine Snethen,competitions-view?id=909,Katherine Snethen,1991,06/20/2015,2015 USAPL MO State/Midwest Open,8.,R-O,-63,62.80,110,117.5,-125,-47.5,52.5,-55,125,135,-140,305,328.33
Sarah Trainor,competitions-view?id=1354,Sarah Trainor,1985,10/13/2016,Raw Nationals 2016,30.,R-O,-57,56.30,97.5,102.5,107.5,55,-60,-60,142.5,152.5,-160,315,369.09
Sarah Trainor,competitions-view?id=1278,Sarah Trainor,1985,07/23/2016,PurePowerlifting Summer Classic,1.,R-O,-57,56.10,105,107.5,-110,55,57.5,60,135,145,155,322.5,378.94
Sarah Trainor,competitions-view?id=1285,Sarah Trainor,1985,07/23/2016,PurePowerlifting Summer Classic,1.,R-O,-57,56.10,105,107.5,-110,55,57.5,60,135,145,155,322.5,378.94
Sarah Trainor,competitions-view?id=1190,Sarah Trainor,1985,04/16/2016,2016 Equinox Open,6.,R-O,-63,61.10,97.5,102.5,107.5,52.5,55,-60,125,-135,135,297.5,327.07
Aimee Lapitan,competitions-view?id=1354,Aimee Lapitan,1981,10/13/2016,Raw Nationals 2016,31.,R-O,-57,55.92,87.5,95,-100,62.5,65,67.5,130,142.5,-145,305,359.26
Aimee Lapitan,competitions-view?id=1275,Aimee Lapitan,1981,07/16/2016,2016 Virginia Beach Battle,2.,R-O,-57,55.70,87.5,97.5,-100,65,-70,-70,130,142.5,-145,305,360.39
Danielle Kretzer,competitions-view?id=1354,Danielle Kretzer,1990,10/13/2016,Raw Nationals 2016,32.,R-O,-57,55.96,100,105,-107.5,65,-70,-70,127.5,135,-142.5,305,359.08
Danielle Kretzer,competitions-view?id=1323,Danielle Kretzer,1990,09/03/2016,2016 Last Chance Qualifier,2.,R-O,-57,55.00,97.5,102.5,105,-57.5,62.5,65,-125,135,,305,363.96
Bonnie Schroeder,competitions-view?id=1354,Bonnie Schroeder,1987,10/13/2016,Raw Nationals 2016,36.,R-O,-57,54.70,-120,-122.5,-122.5,75,77.5,-80,150,157.5,,0,0.00
Bonnie Schroeder,competitions-view?id=1318,Bonnie Schroeder,1987,08/20/2016,Wolf Open,1.,R-O,-57,55.00,117.9,122.5,124.7,72.6,74.8,77.1,145.2,149.7,154.2,356.1,424.90
Natalie Terrana,competitions-view?id=1354,Natalie Terrana,1987,10/13/2016,Raw Nationals 2016,2.,R-O,-63,62.85,150,158,163,77.5,80,82.5,180,190,195,440.5,473.93
Natalie Terrana,competitions-view?id=1219,Natalie Terrana,1987,05/14/2016,2nd Annual Boynton Barbell Raw Powerlifting Championship,1.,R-O,-72,70.50,147.5,157.5,162.5,72.5,77.5,82.5,172.5,182.5,192.5,437.5,433.13
Natalie Terrana,competitions-view?id=902,Natalie Terrana,1987,06/26/2015,Summer Showdown,2.,R-O,-63,62.90,135,142.5,150,67.5,72.5,-75,172.5,182.5,-192.5,405,435.50
Samantha Calhoun,competitions-view?id=1354,Samantha Calhoun,1990,10/13/2016,Raw Nationals 2016,3.,R-O,-63,59.75,135,137.5,-147.5,87.5,-92.5,-92.5,185,192.5,202.5,427.5,478.16
Samantha Calhoun,competitions-view?id=1304,Samantha Calhoun,1990,08/06/2016,Summer Classic,1.,R-O,-63,62.00,130,140,147.5,87.5,92.5,-95,175,192.5,200,440,478.32
Samantha Calhoun,competitions-view?id=1275,Samantha Calhoun,1990,07/16/2016,2016 Virginia Beach Battle,5.,R-O,-63,59.40,-145,-152.5,-152.5,-87.5,-87.5,-87.5,-190,,,0,0.00
Ewa Januszkiewicz,competitions-view?id=1354,Ewa Januszkiewicz,1991,10/13/2016,Raw Nationals 2016,4.,R-O,-63,61.35,135,145,150,70,75,77.5,177.5,190,-200,417.5,457.54
Ewa Januszkiewicz,competitions-view?id=1300,Ewa Januszkiewicz,1991,08/13/2016,Juggernaut Summer Showdown,1.,R-O,-63,61.90,130,140,147.5,70,75,77.5,170,185,195,420,457.13
Ewa Januszkiewicz,competitions-view?id=1122,Ewa Januszkiewicz,1991,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,1.,R-O,-63,61.70,132.5,145,-150,70,75,-77.5,172.5,182.5,192.5,412.5,450.08
Ewa Januszkiewicz,competitions-view?id=992,Ewa Januszkiewicz,1991,10/15/2015,2015 Raw Nationals,3.,R-O,-63,61.40,132.5,-142.5,142.5,70,75,-77.5,167.5,177.5,187.5,405,443.56
Ewa Januszkiewicz,competitions-view?id=855,Ewa Januszkiewicz,1991,05/30/2015,MA & RI Open State Championships,1.,R-O,-63,62.10,125,135,70,62.5,67.5,,165,180,182.5,385,418.03
Ewa Januszkiewicz,competitions-view?id=847,Ewa Januszkiewicz,1991,03/06/2015,2015 Arnold - Pro Raw Challenge,1.,R-JR,-63,60.70,112.5,125,-135,60,65,70,152.5,162.5,172.5,367.5,406.05
Ewa Januszkiewicz,competitions-view?id=860,Ewa Januszkiewicz,1991,07/17/2014,2014 Raw Nationals,4.,R-JR,-63,61.20,97.5,107.5,115,55,60,62.5,142.5,152.5,162.5,340,373.32
Ewa Januszkiewicz,competitions-view?id=405,Ewa Januszkiewicz,1991,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-JR,-63,60.90,110,,,60,,,157.5,,,327.5,360.94
Ewa Januszkiewicz,competitions-view?id=378,Ewa Januszkiewicz,1991,02/22/2014,Winter Classic,1.,R-JR,-67.5,63.00,100,,,60,,,160,,,320,343.68
Ewa Januszkiewicz,competitions-view?id=500,Ewa Januszkiewicz,1991,07/19/2013,2013 Raw Nationals,4.,R-JR,-63,62.10,85,,,50,,,132.5,,,267.5,290.45
Ewa Januszkiewicz,competitions-view?id=451,Ewa Januszkiewicz,1991,01/01/2013,2013 Winter Classic,-,R-JR,-67.5,64.80,82.5,,,50,,,130,,,262.5,276.02
Alice Zheng,competitions-view?id=1354,Alice Zheng,1992,10/13/2016,Raw Nationals 2016,5.,R-O,-63,62.10,140,147.5,152.5,72.5,77.5,80,160,172.5,185,417.5,453.32
Alice Zheng,competitions-view?id=1301,Alice Zheng,1992,08/15/2016,14th Annual North American Championships,1.,R-O,-63,61.80,-145,145,-155,77.5,-82.5,-82.5,165,175,-182.5,397.5,433.20
Alice Zheng,competitions-view?id=1122,Alice Zheng,1992,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,2.,R-O,-63,62.30,140,147.5,152.5,72.5,77.5,80,160,172.5,180,412.5,446.78
Alice Zheng,competitions-view?id=992,Alice Zheng,1992,10/15/2015,2015 Raw Nationals,2.,R-JR,-63,62.50,137.5,145,147.5,72.5,77.5,-80,160,167.5,-175,392.5,424.10
Alice Zheng,competitions-view?id=858,Alice Zheng,1992,06/05/2015,2015 IPF Classic (Raw) Worlds,1.,R-JR,-63,61.80,130,137.5,142.5,62.5,70,72.5,155,165,170,385,419.57
Alice Zheng,competitions-view?id=800,Alice Zheng,1992,03/21/2015,USAPL EASTERN REGIONALS,1.,R-JR,-63,62.20,130,,,75,,,172.5,,,377.5,409.36
Alice Zheng,competitions-view?id=752,Alice Zheng,1992,12/12/2014,American Open,1.,R-JR,-72,63.10,137.5,,,72.5,,,162.5,,,372.5,399.58
Alice Zheng,competitions-view?id=860,Alice Zheng,1992,07/17/2014,2014 Raw Nationals,1.,R-JR,-63,62.70,125,130,-135.5,-62.5,62.5,70,142.5,150,-170,350,377.27
Alice Zheng,competitions-view?id=339,Alice Zheng,1992,05/17/2014,2014 Pennsylvania State Powerlifting Championships,1.,R-JR,-67.5,67.50,124.7,,,70.3,,,167.8,,,362.8,370.27
Alice Zheng,competitions-view?id=532,Alice Zheng,1992,12/07/2013,2013 American Open,-,R-JR,-67.5,67.00,135,,,65,,,155,,,355,364.27
Alice Zheng,competitions-view?id=509,Alice Zheng,1992,06/02/2013,New Jersey State High School- Benchpress & PL Championships,-,R-JR,-75,68.70,117.5,,,52.5,,,142.5,,,312.5,314.97
Claudia Chaloner,competitions-view?id=1354,Claudia Chaloner,1986,10/13/2016,Raw Nationals 2016,6.,R-O,-63,60.45,145,-152.5,152.5,70,75,77.5,162.5,172.5,-182.5,402.5,446.17
Claudia Chaloner,competitions-view?id=1300,Claudia Chaloner,1986,08/13/2016,Juggernaut Summer Showdown,2.,R-O,-63,60.40,140,147.5,155,72.5,75,77.5,165,175,-182.5,407.5,452.00
Kait Mendall,competitions-view?id=1354,Kait Mendall,1988,10/13/2016,Raw Nationals 2016,7.,R-O,-63,61.80,127.5,130,137.5,82.5,90,-92.5,157.5,162.5,-165,390,425.02
Kait Mendall,competitions-view?id=1312,Kait Mendall,1988,08/27/2016,Newport Open,1.,R-O,-63,62.20,130,137.5,-140,85,90,-92.5,160,-165,-165,387.5,420.21
Kait Mendall,competitions-view?id=1238,Kait Mendall,1988,05/28/2016,MA and RI Open State Championships,2.,R-O,-63,61.40,125,130,137.5,85,87.5,90,157.5,-162.5,165,392.5,429.87
Brigette Zacharczenko,competitions-view?id=1354,Brigette Zacharczenko,1988,10/13/2016,Raw Nationals 2016,9.,R-O,-63,62.02,117.5,127.5,132.5,65,70,-72.5,157.5,172.5,182.5,385,418.42
Brigette Zacharczenko,competitions-view?id=1210,Brigette Zacharczenko,1988,05/07/2016,3rd Annual Connecticut Spring Classic,2.,R-O,-63,61.40,112.5,125,130,67.5,-72.5,-72.5,152.5,167.5,-182.5,365,399.75
Arthi Nithi,competitions-view?id=1354,Arthi Nithi,1996,10/13/2016,Raw Nationals 2016,1.,R-T3,-63,62.26,135,145,-155,70,75,77.5,145,155,162.5,385,417.19
Arthi Nithi,competitions-view?id=1214,Arthi Nithi,1996,05/07/2016,Lift for Life,1.,R-T3,-63,62.90,140,147.5,-155,67.5,72.5,-77.5,142.5,150,155,375,403.24
Sarah Bodary,competitions-view?id=1354,Sarah Bodary,1989,10/13/2016,Raw Nationals 2016,11.,R-O,-63,61.38,120,127.5,132.5,90,95,-100,147.5,155,-162.5,382.5,419.03
Sarah Bodary,competitions-view?id=1184,Sarah Bodary,1989,04/16/2016,ABBRx Natural and Fit USA Powerlifting Meet,4.,R-O,-63,61.50,115,122.5,125,77.5,87.5,-90,122.5,137.5,-142.5,350,382.87
Megan Gallagher,competitions-view?id=1354,Megan Gallagher,1988,10/13/2016,Raw Nationals 2016,12.,R-O,-63,62.96,127.5,132.5,-135,70,72.5,75,160,170,175,382.5,411.00
Megan Gallagher,competitions-view?id=1122,Megan Gallagher,1988,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,4.,R-O,-63,63.00,122.5,127.5,130,65,67.5,70,160,170,175,375,402.75
Megan Gallagher,competitions-view?id=992,Megan Gallagher,1988,10/15/2015,2015 Raw Nationals,9.,R-O,-63,61.80,-125,125,-127.5,65,67.5,-70,165,172.5,-175,365,397.78
Megan Gallagher,competitions-view?id=752,Megan Gallagher,1988,12/12/2014,American Open,5.,R-O,-84,72.20,130,,,70,,,160,,,360,350.71
Jennylyn Carrasco,competitions-view?id=1354,Jennylyn Carrasco,1991,10/13/2016,Raw Nationals 2016,13.,R-O,-63,61.70,130,137.5,-142.5,82.5,-87.5,-87.5,160,-172.5,-172.5,380,414.62
Jennylyn Carrasco,competitions-view?id=992,Jennylyn Carrasco,1991,10/15/2015,2015 Raw Nationals,3.,R-JR,-63,61.00,-130,-130,130,77.5,80,82.5,155,162.5,-167.5,375,412.76
Mags Wilbur,competitions-view?id=1354,Mags Wilbur,1986,10/13/2016,Raw Nationals 2016,14.,R-O,-63,61.36,107.5,115,-120,72.5,75,-77.5,157.5,175,187.5,377.5,413.66
Mags Wilbur,competitions-view?id=1198,Mags Wilbur,1986,04/30/2016,SBWC Spring Classic,1.,R-O,-63,62.60,115,-120,120,70,72.5,75,165,175,182.5,377.5,407.40
Mags Wilbur,competitions-view?id=992,Mags Wilbur,1986,10/15/2015,2015 Raw Nationals,15.,R-O,-63,59.60,107.5,115,-120,67.5,70,72.5,150,165,-167.5,352.5,395.05
Mags Wilbur,competitions-view?id=901,Mags Wilbur,1986,07/11/2015,Liberty Games,2.,R-O,-63,61.60,60,62.5,65,67.5,70,-72.5,110,,,245,267.66
Sonya McMillan,competitions-view?id=1354,Sonya McMillan,1979,10/13/2016,Raw Nationals 2016,15.,R-O,-63,61.56,125,135,147.5,67.5,75,-82.5,140,147.5,155,377.5,412.61
Sonya McMillan,competitions-view?id=992,Sonya McMillan,1979,10/15/2015,2015 Raw Nationals,6.,R-O,-63,60.80,122.5,137.5,145,65,-70,70,132.5,145,152.5,367.5,405.54
Sonya McMillan,competitions-view?id=728,Sonya McMillan,1979,10/25/2014,2014 GA & Southern States BP & PL Championships,2.,R-O,-60,59.60,125,,,67.5,,,155,,,347.5,389.44
Ashliegh Knox,competitions-view?id=1354,Ashliegh Knox,1984,10/13/2016,Raw Nationals 2016,16.,R-O,-63,61.76,130,-140,140,75,77.5,-82.5,155,160,-170,377.5,411.59
Ashliegh Knox,competitions-view?id=1190,Ashliegh Knox,1984,04/16/2016,2016 Equinox Open,1.,R-O,-63,62.20,130,137.5,-145,72.5,77.5,-80,150,160,-170,375,406.65
Ashliegh Knox,competitions-view?id=992,Ashliegh Knox,1984,10/15/2015,2015 Raw Nationals,16.,R-O,-63,61.20,-125,125,-132.5,67.5,72.5,-75,145,155,-160,352.5,387.05
Ashliegh Knox,competitions-view?id=1612,Ashliegh Knox,1984,04/11/2015,2015 Equinox Open,1.,R-O,-63,60.50,115,125,132.5,65,70,72.5,142.5,152.5,157.5,362.5,401.58
Ashliegh Knox,competitions-view?id=731,Ashliegh Knox,1984,11/01/2014,2014 Maryland State Powerlifting Championship,2.,R-O,-60,59.10,117.5,,,65,,,147.5,,,330,372.27
Ashliegh Knox,competitions-view?id=409,Ashliegh Knox,1984,06/14/2014,2014 Colosseum Push-Pull,1.,R-O,-60,59.60,,,,62.5,,,147.5,,,210,235.35
Ashliegh Knox,competitions-view?id=523,Ashliegh Knox,1984,01/01/2013,Central Maryland Push-Pull Ch.,-,R-O,-60,59.20,,,,57.5,,,137.5,,,195,219.69
Laura Vineyard,competitions-view?id=1354,Laura Vineyard,1987,10/13/2016,Raw Nationals 2016,17.,R-O,-63,62.40,125,135,140,62.5,67.5,70,160,167.5,-175,377.5,408.38
Laura Vineyard,competitions-view?id=1244,Laura Vineyard,1987,06/04/2016,2016 Missouri State Open,1.,R-O,-63,62.50,120,130,-137.5,62.5,65,-67.5,157.5,172.5,-177.5,367.5,397.08
Laura Vineyard,competitions-view?id=992,Laura Vineyard,1987,10/15/2015,2015 Raw Nationals,11.,R-O,-63,61.90,122.5,127.5,130,65,-70,-70,150,165,-170,360,391.82
Laura Vineyard,competitions-view?id=909,Laura Vineyard,1987,06/20/2015,2015 USAPL MO State/Midwest Open,1.,R-O,-63,61.80,115,120,125,62.5,65,70,165,170,-172.5,365,397.78
Jenn Yates,competitions-view?id=1354,Jenn Yates,1982,10/13/2016,Raw Nationals 2016,18.,R-O,-63,62.58,122.5,132.5,142.5,72.5,77.5,-82.5,125,140,157.5,377.5,407.47
Jenn Yates,competitions-view?id=1283,Jenn Yates,1982,07/23/2016,"Border Bash ""Alabama vs Georgia""",1.,R-O,-63,62.30,-122.5,130,137.5,72.5,-77.5,-77.5,-125,125,-155,335,362.84
Reyna Rochin,competitions-view?id=1354,Reyna Rochin,1990,10/13/2016,Raw Nationals 2016,19.,R-O,-63,61.74,127.5,135,140,72.5,80,82.5,-152.5,152.5,-165,375,408.98
Reyna Rochin,competitions-view?id=1220,Reyna Rochin,1990,05/14/2016,Westchester Championships,2.,R-O,-63,62.30,117.5,127.5,-137.5,67.5,75,-82.5,135,147.5,155,357.5,387.21
Jade Coleman,competitions-view?id=1354,Jade Coleman,1981,10/13/2016,Raw Nationals 2016,20.,R-O,-63,60.62,125,132.5,-137.5,75,80,85,145,155,-167.5,372.5,412.02
Jade Coleman,competitions-view?id=1274,Jade Coleman,1981,07/16/2016,2016 Summer Power Fest,1.,R-O,-63,61.60,125,-132.5,132.5,75,80,-85,135,145,152.5,365,398.76
Jade Coleman,competitions-view?id=1169,Jade Coleman,1981,03/19/2016,USA Powerlifting Military Nationals,1.,R-O,-63,59.90,117.5,-127.5,-132.5,77.5,82.5,-85,145,152.5,160,360,401.87
Jade Coleman,competitions-view?id=1013,Jade Coleman,1981,11/14/2015,2015 USAPL Longhorn Open,1.,R-O,-63,60.10,115,120,-127.5,70,77.5,82.5,130,135,142.5,345,384.12
Jade Coleman,competitions-view?id=1252,Jade Coleman,1981,07/11/2015,2015 Summer Power Fest,4.,R-O,-63,59.40,105,-112.5,-112.5,65,70,75,120,127.5,135,315,353.93
Jade Coleman,competitions-view?id=841,Jade Coleman,1981,04/25/2015,2015 USAPL Texas State Championships,1.,R-O,-63,59.50,100,110,117.5,67.5,72.5,-77.5,125,135,140,330,370.29
ALLIE FERAS,competitions-view?id=1354,ALLIE FERAS,1988,10/13/2016,Raw Nationals 2016,21.,R-O,-63,61.68,125,132.5,135,-70,70,75,147.5,155,162.5,372.5,406.55
ALLIE FERAS,competitions-view?id=1305,ALLIE FERAS,1988,08/13/2016,3rd Annual NoVa Open,1.,R-O,-63,62.70,120,127.5,132.5,67.5,72.5,75,140,147.5,155,362.5,390.74
ALLIE FERAS,competitions-view?id=1198,ALLIE FERAS,1988,04/30/2016,SBWC Spring Classic,4.,R-O,-63,62.40,-122.5,-122.5,122.5,67.5,70,72.5,142.5,150,-155,345,373.22
ALLIE FERAS,competitions-view?id=862,ALLIE FERAS,1988,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,4.,R-O,-63,60.80,112.5,120,-122.5,62.5,67.5,-70,132.5,140,-145,327.5,361.40
ALLIE FERAS,competitions-view?id=838,ALLIE FERAS,1988,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,4.,R-O,-63,60.80,112.5,120,-122.5,62.5,67.5,-70,132.5,140,-145,327.5,361.40
ALLIE FERAS,competitions-view?id=752,ALLIE FERAS,1988,12/12/2014,American Open,3.,R-O,-63,59.00,117.5,,,65,,,137.5,,,320,361.44
ALLIE FERAS,competitions-view?id=472,ALLIE FERAS,1988,04/06/2013,Richmond Open 4/14/13,-,R-O,-56,55.80,90,,,52.5,,,112.5,,,255,300.87
Jenny Tu,competitions-view?id=1354,Jenny Tu,1991,10/13/2016,Raw Nationals 2016,22.,R-O,-63,61.95,147.5,-157.5,-157.5,75,77.5,-82.5,130,137.5,147.5,372.5,405.21
Jenny Tu,competitions-view?id=1182,Jenny Tu,1991,04/14/2016,2016 USA Powerlifting Collegiate Nationals,1.,R-C,-63,62.50,147.5,155,-160,80,85,-90,152.5,-157.5,157.5,397.5,429.50
Jenny Tu,competitions-view?id=1002,Jenny Tu,1991,11/07/2015,USAPL Wild West Showdown,1.,R-O,-63,61.60,147.5,160,162.5,75,77.5,82.5,130,142.5,150,395,431.54
Sarah Skinner,competitions-view?id=1354,Sarah Skinner,1992,10/13/2016,Raw Nationals 2016,23.,R-O,-63,60.48,115,122.5,-127.5,90,-92.5,-92.5,152.5,157.5,-165,370,409.96
Sarah Skinner,competitions-view?id=1292,Sarah Skinner,1992,07/30/2016,Ohio State Championship,2.,R-O,-63,62.00,115,122.5,-127.5,90,92.5,-95,152.5,157.5,162.5,377.5,410.38
Kristin Pope,competitions-view?id=1354,Kristin Pope,1989,10/13/2016,Raw Nationals 2016,24.,R-O,-63,62.96,135,-142.5,142.5,72.5,77.5,-80,140,150,-160,370,397.57
Kristin Pope,competitions-view?id=1326,Kristin Pope,1989,09/11/2016,No Frills Quest Qualifier,1.,R-O,-63,63.00,115,130,140,65,70,75,127.5,137.5,142.5,357.5,383.96
Alessandra Daniele,competitions-view?id=1354,Alessandra Daniele,1991,10/13/2016,Raw Nationals 2016,25.,R-O,-63,59.34,120,130,-137.5,65,-67.5,67.5,150,162.5,170,367.5,413.25
Alessandra Daniele,competitions-view?id=1129,Alessandra Daniele,1991,02/27/2016,2016 USA Powerlifting Naturally Hardcore Classic,1.,R-O,-57,56.00,117.5,122.5,132.5,60,62.5,67.5,140,150,157.5,357.5,420.63
Alessandra Daniele,competitions-view?id=1015,Alessandra Daniele,1991,11/07/2015,USAPL Connecticut Strength Sports Festival,1.,R-O,-57,55.40,112.5,122.5,127.5,62.5,65,-67.5,140,147.5,155,347.5,412.34
