Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Matthew Bickford,competitions-view?id=906,Matthew Bickford,1990,06/27/2015,USAPL NorCal Open,1.,R-O,-120,112.50,217.5,230,240,127.5,135,140,217.5,230,,610,356.61
Matthew Bickford,competitions-view?id=738,Matthew Bickford,1990,11/08/2014,2014 CA Fall Classic,1.,R-O,-100,98.10,227.5,,,120,,,222.5,,,570,349.64
Tom Shadood,competitions-view?id=992,Tom Shadood,1983,10/15/2015,2015 Raw Nationals,34.,R-O,-120,118.50,205,212.5,217.5,125,132.5,-137.5,250,270,-285,620,357.49
Tom Shadood,competitions-view?id=888,Tom Shadood,1983,08/01/2015,New Jersey State Championships,7.,R-O,-120,117.20,150,160,,130,-135,,250,265,280,570,329.57
Tom Shadood,competitions-view?id=862,Tom Shadood,1983,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,2.,R-O,-120,119.10,215,230,,132.5,-140,140,257.5,277.5,-282.5,647.5,372.90
Tom Shadood,competitions-view?id=838,Tom Shadood,1983,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,2.,R-O,-120,119.10,215,230,,132.5,-140,140,257.5,277.5,-282.5,647.5,372.90
Tom Shadood,competitions-view?id=724,Tom Shadood,1983,10/18/2014,SBWC Raw Open Powerlifting Fall Classic 2014,2.,R-O,-125,124.30,227.5,,,137.5,,,275,,,640,365.12
Tom Shadood,competitions-view?id=419,Tom Shadood,1983,08/02/2014,2014 New Jersey State Championships,4.,R-O,-125,122.80,222.5,,,125,,,265,,,612.5,350.35
Jason Stock,competitions-view?id=992,Jason Stock,1976,10/15/2015,2015 Raw Nationals,35.,R-O,-120,116.60,192.5,-207.5,212.5,142.5,155,162.5,227.5,242.5,-250,617.5,357.53
Jason Stock,competitions-view?id=730,Jason Stock,1976,11/01/2014,Michigan State PL & BP Championships,1.,R-O,-110,103.90,192.5,,,137.5,,,230,,,560,335.89
Jason Stock,competitions-view?id=418,Jason Stock,1976,08/02/2014,Iron Works Open X,1.,R-O,-110,109.10,200,,,147.5,,,240,,,587.5,346.63
Jason Stock,competitions-view?id=624,Jason Stock,1976,03/31/2012,THE BATTLE OF THE GREAT LAKES XV,-,R-O,-100,99.80,165.6,,,142.9,,,,,,308.5,187.91
Jason Stock,competitions-view?id=603,Jason Stock,1976,01/01/2012,MI STATE,-,R-O,-100,99.79,162.4,,,144.7,,,230,,,537.1,327.12
Jason Stock,competitions-view?id=584,Jason Stock,1976,01/01/2012,BATTLE OF THE GREAT LAKES,-,R-O,-100,99.79,165.6,,,142.9,,,,,,308.4,187.87
Jason Stock,competitions-view?id=602,Jason Stock,1976,01/01/2012,MI St PL & BP,-,R-O,-100,99.79,162.4,,,144.7,,,230,,,537.1,327.12
William Lyons,competitions-view?id=992,William Lyons,1987,10/15/2015,2015 Raw Nationals,36.,R-O,-120,117.50,182.5,192.5,202.5,130,137.5,142.5,242.5,255,272.5,617.5,356.79
William Lyons,competitions-view?id=855,William Lyons,1987,05/30/2015,MA & RI Open State Championships,1.,R-O,-120,116.10,,,-145,127.5,137.5,,207.5,225,240,0,0.00
Corey Dawson,competitions-view?id=992,Corey Dawson,1985,10/15/2015,2015 Raw Nationals,37.,R-O,-120,117.10,192.5,205,210,132.5,-145,-145,237.5,257.5,-270,600,346.98
Corey Dawson,competitions-view?id=1281,Corey Dawson,1985,07/18/2015,Gym and TLS Raw Challenge,3.,R-O,-120,117.70,-197.5,197.5,205,127.5,137.5,145,227.5,247.5,267.5,617.5,356.67
Corey Dawson,competitions-view?id=532,Corey Dawson,1985,12/07/2013,2013 American Open,-,R-O,-125,123.80,220,,,137.5,,,255,,,612.5,349.74
Josh Corby,competitions-view?id=992,Josh Corby,1990,10/15/2015,2015 Raw Nationals,39.,R-O,-120,119.10,190,205,212.5,130,140,142.5,220,230,-242.5,585,336.90
Dartagnan Byrd,competitions-view?id=992,Dartagnan Byrd,0000,10/15/2015,2015 Raw Nationals,40.,R-O,-120,112.40,182.5,192.5,200,-130,137.5,-147.5,222.5,230,237.5,575,336.20
Alejandro Valencia,competitions-view?id=992,Alejandro Valencia,1982,10/15/2015,2015 Raw Nationals,41.,R-O,-120,110.90,200,212.5,-222.5,110,115,117.5,215,230,240,570,334.59
Alejandro Valencia,competitions-view?id=1612,Alejandro Valencia,1982,04/11/2015,2015 Equinox Open,9.,R-O,-120,113.10,-190,190,202.5,97.5,105,110,202.5,215,227.5,540,315.20
James McNeil,competitions-view?id=992,James McNeil,0000,10/15/2015,2015 Raw Nationals,42.,R-O,-120,107.20,175,-185,-187.5,142.5,150,-152.5,220,230,237.5,562.5,333.73
James McNeil,competitions-view?id=888,James McNeil,0000,08/01/2015,New Jersey State Championships,8.,R-O,-120,109.70,170,177.5,182.5,-150,150,-155,215,222.5,-227.5,555,326.90
Grady Lincalis,competitions-view?id=992,Grady Lincalis,1989,10/15/2015,2015 Raw Nationals,43.,R-O,-120,117.50,195,205,,-132.5,132.5,,125,,,462.5,267.23
Grady Lincalis,competitions-view?id=1612,Grady Lincalis,1989,04/11/2015,2015 Equinox Open,7.,R-O,-120,115.70,190,200,-205,132.5,140,145,200,210,217.5,562.5,326.31
Grady Lincalis,competitions-view?id=731,Grady Lincalis,1989,11/01/2014,2014 Maryland State Powerlifting Championship,4.,R-O,-125,113.80,185,,,132.5,,,212.5,,,530,308.83
Ray Williams,competitions-view?id=992,Ray Williams,1986,10/15/2015,2015 Raw Nationals,1.,R-O,120+,172.60,390,-410,410,225,232.5,-240,310,337.5,362.5,1005,544.51
Ray Williams,competitions-view?id=902,Ray Williams,1986,06/26/2015,Summer Showdown,1.,R-O,120+,173.80,395,415,-430,217.5,227.5,-237.5,325,335,342.5,985,533.08
Ray Williams,competitions-view?id=858,Ray Williams,1986,06/05/2015,2015 IPF Classic (Raw) Worlds,1.,R-O,120+,171.70,390,415.5,425.5,225,235,-242.5,305,325,340,1000.5,542.57
Ray Williams,competitions-view?id=752,Ray Williams,1986,12/12/2014,American Open,1.,R-O,120+,166.70,422.5,,,242.5,,,335,,,1000,544.80
Ray Williams,competitions-view?id=860,Ray Williams,1986,07/17/2014,2014 Raw Nationals,2.,R-O,120+,161.00,375,-395,395,220,-227.5,-227.5,-305,305,-320,920,503.88
Ray Williams,competitions-view?id=405,Ray Williams,1986,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-O,120+,162.40,412.5,,,235,,,325,,,972.5,531.96
Ray Williams,competitions-view?id=537,Ray Williams,1986,01/01/2013,2013 USAPL Southern Raw Championships,-,R-O,125+,169.20,410,,,237.5,,,340,,,987.5,536.71
James Heely,competitions-view?id=992,James Heely,1982,10/15/2015,2015 Raw Nationals,2.,R-O,120+,155.50,305,327.5,340,225,242.5,252.5,325,345,-360,937.5,516.09
James Heely,competitions-view?id=749,James Heely,1982,12/13/2014,South Carolina State Championships,1.,R-O,125+,147.80,307.5,,,237.5,,,340,,,885,490.64
James Heely,competitions-view?id=384,James Heely,1982,03/22/2014,USAPL Battle on the Border VIII,1.,R-O,125+,126.00,292.5,,,205,,,320,,,817.5,465.08
James Heely,competitions-view?id=472,James Heely,1982,04/06/2013,Richmond Open 4/14/13,-,R-O,-125,121.20,265,,,192.5,,,305,,,762.5,437.37
James Heely,competitions-view?id=577,James Heely,1982,01/01/2012,30th Annual USAPL Florida State Open Powerlifting Championships,-,R-O,-125,118.40,245,,,177.5,,,292.5,,,715,412.41
David Puckett,competitions-view?id=992,David Puckett,1983,10/15/2015,2015 Raw Nationals,3.,R-O,120+,158.70,355,-375,-375,190,200,210,305,325,-342.5,890,488.52
David Puckett,competitions-view?id=1473,David Puckett,1983,07/07/2015,13th Annual IPF/NAPF North American Regional Powerlifting Championships,1.,R-O,120+,156.90,-350,350,-370,182.5,192.5,-202.5,300,-322.5,322.5,865,475.58
David Puckett,competitions-view?id=752,David Puckett,1983,12/12/2014,American Open,2.,R-O,120+,155.30,380,,,192.5,,,317.5,,,890,490.03
Reginald Jiles,competitions-view?id=992,Reginald Jiles,1980,10/15/2015,2015 Raw Nationals,4.,R-O,120+,196.70,330,-342.5,-342.5,202.5,215,-220,282.5,307.5,-312.5,852.5,453.53
Reginald Jiles,competitions-view?id=837,Reginald Jiles,1980,05/09/2015,2015 USAPL Border Bash,1.,R-O,120+,190.70,315,332.5,340,205,-212.5,212.5,-287.5,287.5,-315,840,448.31
Tyree Dunn,competitions-view?id=992,Tyree Dunn,1988,10/15/2015,2015 Raw Nationals,5.,R-O,120+,142.20,302.5,310,320,182.5,187.5,195,312.5,327.5,-330,842.5,469.69
Tyree Dunn,competitions-view?id=1055,Tyree Dunn,1988,07/12/2015,2015 USAPL Ohio State Championships,1.,R-O,120+,141.60,297.5,307.5,-322.5,182.5,190,192.5,302.5,317.5,327.5,827.5,461.66
Tyree Dunn,competitions-view?id=780,Tyree Dunn,1988,02/28/2015,USAPL MI No Frills Meet,1.,R-O,120+,141.30,320,,,190,,,325,,,835,465.93
Levi Perillo,competitions-view?id=992,Levi Perillo,1990,10/15/2015,2015 Raw Nationals,6.,R-O,120+,126.50,282.5,297.5,307.5,172.5,185,-190,267.5,282.5,-292.5,775,440.59
Levi Perillo,competitions-view?id=905,Levi Perillo,1990,05/16/2015,015 USAPL Pennsylvania State Bench Press and Deadlift,1.,R-O,-120,118.70,257.5,-275,282.5,160,170,-185,250,265,275,727.5,419.33
Levi Perillo,competitions-view?id=583,Levi Perillo,1990,03/02/2012,Arnold Raw Challenge,-,R-JR,-125,124.40,260,,,195,,,260,,,715,407.84
Zachary Gallmann,competitions-view?id=992,Zachary Gallmann,0000,10/15/2015,2015 Raw Nationals,7.,R-O,120+,125.20,272.5,285,-290,-170,177.5,-182.5,287.5,310,-320,772.5,440.09
Dominic Sirianni,competitions-view?id=992,Dominic Sirianni,1977,10/15/2015,2015 Raw Nationals,8.,R-O,120+,129.90,265,282.5,295,185,197.5,-205,260,270,280,772.5,437.00
Dominic Sirianni,competitions-view?id=756,Dominic Sirianni,1977,11/16/2014,2014 Florida Collegiate,3.,R-O,-125,123.30,275,,,182.5,,,290,,,747.5,427.20
Dominic Sirianni,competitions-view?id=502,Dominic Sirianni,1977,07/08/2013,2013 USAPL Central Florida Open Powerlifting Championships,-,R-O,125+,132.40,267.5,,,172.5,,,282.5,,,722.5,407.35
Jason Lachawiec,competitions-view?id=992,Jason Lachawiec,1982,10/15/2015,2015 Raw Nationals,9.,R-O,120+,134.20,267.5,285,-290,175,185,-187.5,292.5,-307.5,-307.5,762.5,428.91
Jason Lachawiec,competitions-view?id=752,Jason Lachawiec,1982,12/12/2014,American Open,4.,R-O,120+,132.60,277.5,,,170,,,305,,,752.5,424.11
Jason Lachawiec,competitions-view?id=419,Jason Lachawiec,1982,08/02/2014,2014 New Jersey State Championships,1.,R-O,125+,126.70,265,,,177.5,,,302.5,,,745,423.38
Jason Lachawiec,competitions-view?id=532,Jason Lachawiec,1982,12/07/2013,2013 American Open,-,R-O,125+,134.40,260,,,182.5,,,300,,,742.5,417.58
Jason Lachawiec,competitions-view?id=509,Jason Lachawiec,1982,06/02/2013,New Jersey State High School- Benchpress & PL Championships,-,R-O,125+,135.50,250,,,175,,,270,,,695,390.31
Chris Riley,competitions-view?id=992,Chris Riley,1986,10/15/2015,2015 Raw Nationals,10.,R-O,120+,138.80,252.5,270,282.5,180,192.5,-200,272.5,-292.5,,747.5,418.23
Chris Riley,competitions-view?id=860,Chris Riley,1986,07/17/2014,2014 Raw Nationals,7.,R-O,120+,141.80,270,285,290,175,182.5,190,-275,300,-320,780,435.08
Chris Riley,competitions-view?id=444,Chris Riley,1986,03/01/2013,Arnold Raw Challenge,-,R-O,125+,139.20,290,,,185,,,302.5,,,777.5,434.86
Rob Meulenberg,competitions-view?id=992,Rob Meulenberg,1976,10/15/2015,2015 Raw Nationals,11.,R-O,120+,136.70,-272.5,272.5,-302.5,182.5,195,-200,272.5,-320,,740,415.07
Rob Meulenberg,competitions-view?id=801,Rob Meulenberg,1976,02/28/2015,Winter Classic,1.,R-O,120+,133.20,300,,,192.5,,,285,,,777.5,437.89
Michael Battaglino,competitions-view?id=992,Michael Battaglino,1985,10/15/2015,2015 Raw Nationals,12.,R-O,120+,133.50,260,277.5,-287.5,155,162.5,165,265,290,,732.5,412.40
Michael Battaglino,competitions-view?id=752,Michael Battaglino,1985,12/12/2014,American Open,6.,R-O,120+,131.00,275,,,162.5,,,272.5,,,710,401.01
Michael Battaglino,competitions-view?id=444,Michael Battaglino,1985,03/01/2013,Arnold Raw Challenge,-,R-O,125+,129.90,270,,,155,,,250,,,675,381.85
Michael Battaglino,competitions-view?id=583,Michael Battaglino,1985,03/02/2012,Arnold Raw Challenge,-,R-O,125+,127.60,240,,,155,,,272.5,,,667.5,378.81
JUSTIN ISAACS,competitions-view?id=992,JUSTIN ISAACS,1988,10/15/2015,2015 Raw Nationals,14.,R-O,120+,134.60,207.5,220,235,167.5,177.5,185,252.5,270,287.5,707.5,397.76
JUSTIN ISAACS,competitions-view?id=800,JUSTIN ISAACS,1988,03/21/2015,USAPL EASTERN REGIONALS,2.,R-O,120+,130.30,222.5,,,175,,,280,,,677.5,383.06
James Freeman,competitions-view?id=992,James Freeman,1988,10/15/2015,2015 Raw Nationals,15.,R-O,120+,135.20,235,257.5,270,130,140,152.5,250,265,-277.5,687.5,386.24
James Freeman,competitions-view?id=909,James Freeman,1988,06/20/2015,2015 USAPL MO State/Midwest Open,1.,R-O,120+,133.40,255,275,-280,140,150,-157.5,260,275,-280,700,394.17
James Freeman,competitions-view?id=860,James Freeman,1988,07/17/2014,2014 Raw Nationals,12.,R-O,120+,129.40,215,235,-247.5,125,135,142.5,220,245,265,642.5,363.72
James Freeman,competitions-view?id=398,James Freeman,1988,05/17/2014,Illinois State/ Great Rivers Open,1.,R-O,125+,127.40,240,,,137.5,,,252.5,,,630,357.65
James Freeman,competitions-view?id=542,James Freeman,1988,09/11/2013,Rivers Edge PL/BP,-,R-O,125+,131.40,230,,,,,,,,,230,129.84
Michael Patterson,competitions-view?id=992,Michael Patterson,1977,10/15/2015,2015 Raw Nationals,16.,R-O,120+,160.20,225,-237.5,237.5,165,180,-185,250,265,-272.5,682.5,374.08
Michael Patterson,competitions-view?id=752,Michael Patterson,1977,12/12/2014,American Open,8.,R-O,120+,149.70,235,,,175,,,240,,,650,359.78
Brian Badger,competitions-view?id=992,Brian Badger,0000,10/15/2015,2015 Raw Nationals,17.,R-O,120+,123.90,225,240,-252.5,160,167.5,-172.5,265,-287.5,,672.5,383.93
Brian Badger,competitions-view?id=1281,Brian Badger,0000,07/18/2015,Gym and TLS Raw Challenge,1.,R-O,-120,118.40,225,242.5,-247.5,142.5,-150,150,245,265,285,677.5,390.78
Matt Ostiz,competitions-view?id=992,Matt Ostiz,1982,10/15/2015,2015 Raw Nationals,18.,R-O,120+,136.50,222.5,237.5,245,150,160,-167.5,227.5,245,265,670,375.87
Matt Ostiz,competitions-view?id=807,Matt Ostiz,1982,04/11/2015,2015 CA State Championship,1.,R-O,120+,137.90,240,,,170,,,255,,,665,372.47
Matt Ostiz,competitions-view?id=738,Matt Ostiz,1982,11/08/2014,2014 CA Fall Classic,1.,R-O,125+,138.40,,,,175,,,,,,175,97.97
Matt Ostiz,competitions-view?id=416,Matt Ostiz,1982,07/12/2014,2014 California State Games,1.,R-O,125+,136.70,242.5,,,160,,,247.5,,,650,364.59
Matt Ostiz,competitions-view?id=455,Matt Ostiz,1982,11/02/2013,2013 USAPL So Cal Regional Championships,-,R-O,125+,131.00,230,,,142.5,,,230,,,602.5,340.29
Matt Ostiz,competitions-view?id=499,Matt Ostiz,1982,07/13/2013,2013 CA State Games,-,R-O,125+,135.80,237.5,,,160,,,237.5,,,635,356.49
Matt Ostiz,competitions-view?id=540,Matt Ostiz,1982,02/16/2013,2013 California State Powerlifting Championship,-,R-O,125+,131.00,230,,,142.5,,,230,,,602.5,340.29
Matt Ostiz,competitions-view?id=525,Matt Ostiz,1982,01/01/2013,2013 USAPL So Cal Regional Championships,-,R-O,125+,130.80,240,,,162.5,,,245,,,647.5,365.84
Patrick Dolan,competitions-view?id=992,Patrick Dolan,1997,10/15/2015,2015 Raw Nationals,19.,R-O,120+,124.30,227.5,237.5,245,150,160,165,232.5,242.5,252.5,662.5,377.96
Patrick Dolan,competitions-view?id=789,Patrick Dolan,1997,03/15/2015,5th Annual Ryan Moore N.E. Open High School Championships,5.,R-T2,-83,76.60,117.5,,,77.5,,,180,,,375,263.36
Patrick Dolan,competitions-view?id=752,Patrick Dolan,1997,12/12/2014,American Open,8.,R-O,-120,115.80,215,,,160,,,232.5,,,607.5,352.35
Chris Hughes,competitions-view?id=992,Chris Hughes,0000,10/15/2015,2015 Raw Nationals,20.,R-O,120+,158.30,182.5,197.5,207.5,170,-185,-185,250,270,-277.5,647.5,355.54
Chris Hughes,competitions-view?id=901,Chris Hughes,0000,07/11/2015,Liberty Games,2.,R-O,120+,156.50,165,172.5,-185,-165,165,-175,225,260,-272.5,597.5,328.63
Chris Cholley,competitions-view?id=992,Chris Cholley,1982,10/15/2015,2015 Raw Nationals,21.,R-O,120+,147.20,225,237.5,250,155,-162.5,-162.5,215,227.5,-235,632.5,350.91
Chris Cholley,competitions-view?id=909,Chris Cholley,1982,06/20/2015,2015 USAPL MO State/Midwest Open,2.,R-O,120+,150.50,-210,210,227.5,-150,-160,160,200,215,230,617.5,341.48
Ben Cole,competitions-view?id=992,Ben Cole,1996,10/15/2015,2015 Raw Nationals,2.,R-T3,120+,121.00,180,192.5,202.5,132.5,-142.5,-142.5,207.5,215,-225,550,315.59
Ben Cole,competitions-view?id=754,Ben Cole,1996,11/22/2014,2014 New England Open PL Championships,1.,R-T3,-110,108.20,175,,,125,,,212.5,,,512.5,303.20
Christopher Sarder,competitions-view?id=992,Christopher Sarder,0000,10/15/2015,2015 Raw Nationals,23.,R-O,120+,127.00,247.5,265,-275,172.5,182.5,-195,-285,-285,-285,0,0.00
Christopher Sarder,competitions-view?id=841,Christopher Sarder,0000,04/25/2015,2015 USAPL Texas State Championships,1.,R-O,-120,119.00,235,252.5,272.5,-165,165,-175,257.5,-295,297.5,735,423.43
Zachary Morgan,competitions-view?id=992,Zachary Morgan,2000,10/15/2015,2015 Raw Nationals,1.,R-T1,-53,52.20,87.5,97.5,105,60,62.5,65,132.5,145,147.5,317.5,310.29
Zachary Morgan,competitions-view?id=877,Zachary Morgan,2000,08/22/2015,2015 USAPL Future Summer Shakedown,1.,R-T1,-53,52.50,87.5,95,97.5,52.5,57.5,62.5,132.5,140,145,305,296.31
Zachary Morgan,competitions-view?id=387,Zachary Morgan,2000,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,1.,R-Y,-52,51.70,,,,49.9,,,106.6,,,156.5,154.51
Zachary Morgan,competitions-view?id=526,Zachary Morgan,2000,11/09/2013,2013 USAPL Ohio State Meet,-,R-O,-52,42.90,,,,45,,,105,,,150,183.27
Zachary Morgan,competitions-view?id=476,Zachary Morgan,2000,04/13/2013,2013 Battle of the Great Lakes,-,R-Y,-52,52.00,,,,,,,,,,0,0.00
Joseph Meranto,competitions-view?id=992,Joseph Meranto,2001,10/15/2015,2015 Raw Nationals,2.,R-T1,-53,52.60,82.5,97.5,105,65,72.5,-77.5,110,127.5,140,317.5,307.85
Joseph Meranto,competitions-view?id=739,Joseph Meranto,2001,11/22/2014,USAPL 2014 AZ Fall Championship,1.,R-Y,-48,46.20,70,,,57.5,,,97.5,,,225,251.57
Steven Gassert,competitions-view?id=992,Steven Gassert,2000,10/15/2015,2015 Raw Nationals,1.,R-T1,-59,55.30,-110,-110,110,75,82.5,87.5,115,125,137.5,335,308.77
Steven Gassert,competitions-view?id=926,Steven Gassert,2000,09/12/2015,SBWC Raw Open Powerlifting Fall Classic 2015,1.,R-T1,-59,56.80,85,97.5,107.5,70,77.5,-85,105,115,122.5,307.5,276.10
Noah Smith,competitions-view?id=992,Noah Smith,1986,10/15/2015,2015 Raw Nationals,1.,R-T1,-66,65.30,-102.5,-110,-110,92.5,95,-102.5,137.5,145,152.5,0,0.00
Noah Smith,competitions-view?id=906,Noah Smith,1986,06/27/2015,USAPL NorCal Open,1.,R-T1,-66,64.80,84,85,95,90,92.5,95,115,130,140,330,263.11
Noah Smith,competitions-view?id=570,Noah Smith,1986,01/01/2012,2012 USAPL PA Single Lift State Championships,-,R-O,-100,93.20,,,,135,,,,,,135,84.73
Samuel Gerstner,competitions-view?id=992,Samuel Gerstner,2002,10/15/2015,2015 Raw Nationals,1.,R-T1,-74,72.40,157.5,167.5,-175,87.5,92.5,97.5,162.5,172.5,-182.5,437.5,319.68
Samuel Gerstner,competitions-view?id=901,Samuel Gerstner,2002,07/11/2015,Liberty Games,2.,R-JR,-74,72.50,127.5,137.5,147.5,85,-92.5,-92.5,60,,,292.5,213.53
Samuel Gerstner,competitions-view?id=752,Samuel Gerstner,2002,12/12/2014,American Open,1.,R-Y,-66,65.00,132.5,,,77.5,,,140,,,350,278.32
Samuel Gerstner,competitions-view?id=729,Samuel Gerstner,2002,11/01/2014,2014 FALL FESTIVAL OF POWER,1.,R-Y,-67.5,64.80,127.5,,,75,,,137.5,,,340,271.08
Patrick McGrath,competitions-view?id=992,Patrick McGrath,1999,10/15/2015,2015 Raw Nationals,2.,R-T1,-74,73.00,102.5,115,122.5,60,65,70,125,137.5,145,337.5,245.16
Patrick McGrath,competitions-view?id=926,Patrick McGrath,1999,09/12/2015,SBWC Raw Open Powerlifting Fall Classic 2015,1.,R-T1,-74,73.20,97.5,107.5,115,52.5,62.5,-70,120,132.5,142.5,320,231.97
Patrick McGrath,competitions-view?id=888,Patrick McGrath,1999,08/01/2015,New Jersey State Championships,1.,R-T1,-83,75.90,92.5,102.5,110,52.5,62.5,67.5,120,132.5,140,317.5,224.38
Patrick McGrath,competitions-view?id=817,Patrick McGrath,1999,04/18/2015,PA State Championships,1.,R-HS,-74,72.00,85,97.5,107.5,52.5,60,65,117.5,127.5,137.5,310,227.45
Patrick McGrath,competitions-view?id=724,Patrick McGrath,1999,10/18/2014,SBWC Raw Open Powerlifting Fall Classic 2014,1.,R-T1,-75,68.90,90,,,55,,,125,,,270,204.82
Patrick McGrath,competitions-view?id=419,Patrick McGrath,1999,08/02/2014,2014 New Jersey State Championships,1.,R-T1,-67.5,65.90,72.5,,,52.5,,,115,,,240,188.69
Patrick McGrath,competitions-view?id=339,Patrick McGrath,1999,05/17/2014,2014 Pennsylvania State Powerlifting Championships,1.,R-T1,-60,60.00,61.2,,,40.8,,,97.5,,,199.5,170.15
Patrick McGrath,competitions-view?id=404,Patrick McGrath,1999,05/17/2014,2014 PA State Single Lift Championships,1.,R-T1,-60,60.00,,,,,,,102.5,,,102.5,87.42
Michael Berrian,competitions-view?id=992,Michael Berrian,2000,10/15/2015,2015 Raw Nationals,1.,R-T1,-83,79.40,142.5,155,157.5,97.5,107.5,112.5,165,177.5,-187.5,447.5,306.99
Michael Berrian,competitions-view?id=884,Michael Berrian,2000,07/25/2015,Rocky Mountain State Games,1.,R-T1,-83,78.20,135,142.5,150,102.5,107.5,110,155,172.5,182.5,442.5,306.52
Michael Berrian,competitions-view?id=768,Michael Berrian,2000,02/15/2015,RMLC Championships,1.,R-T1,-74,73.50,140,,,97.5,,,172.5,,,410,296.35
Michael Berrian,competitions-view?id=860,Michael Berrian,2000,07/17/2014,2014 Raw Nationals,1.,R-T1,-74,72.50,102.5,117.5,127.5,80,85,87.5,120,140,152.5,367.5,268.28
Michael Berrian,competitions-view?id=345,Michael Berrian,2000,02/01/2014,2014 USAPL RMLC Championships,1.,R-T1,-75,70.90,105,,,75,,,140,,,320,237.50
Michael Berrian,competitions-view?id=535,Michael Berrian,2000,12/07/2013,2013 Colorado State Championships -,-,R-Y,-75,67.70,100,,,67.5,,,117.5,,,285,219.22
Michael Beaupre,competitions-view?id=992,Michael Beaupre,1998,10/15/2015,2015 Raw Nationals,1.,R-T2,-59,56.90,115,125,130,100,107.5,110,152.5,167.5,-175,407.5,365.28
Michael Beaupre,competitions-view?id=879,Michael Beaupre,1998,08/22/2015,New England Open,2.,R-T2,-59,57.30,102.5,115,97.5,,102.5,107.5,130,142.5,155,377.5,336.13
Michael Beaupre,competitions-view?id=754,Michael Beaupre,1998,11/22/2014,2014 New England Open PL Championships,1.,R-T1,-60,58.60,,,,102.5,,,,,,102.5,89.35
Michael Beaupre,competitions-view?id=725,Michael Beaupre,1998,10/25/2014,Vermont Fall Open,1.,R-T1,-60,58.80,,,,105,,,,,,105,91.23
Henry Diers,competitions-view?id=992,Henry Diers,1999,10/15/2015,2015 Raw Nationals,2.,R-T2,-59,58.60,132.5,150,157.5,77.5,-87.5,-92.5,-167.5,167.5,-182.5,402.5,350.86
Henry Diers,competitions-view?id=887,Henry Diers,1999,08/15/2015,NE USAPL Patriot Open,1.,R-T2,-59,58.00,132.5,142.5,147.5,80,85,-87.5,165,175,-182.5,407.5,358.68
Hamza Anwar,competitions-view?id=992,Hamza Anwar,1998,10/15/2015,2015 Raw Nationals,1.,R-T2,-66,65.50,157.5,167.5,177.5,-107.5,107.5,-110,205,212.5,-215,497.5,393.07
Hamza Anwar,competitions-view?id=889,Hamza Anwar,1998,07/25/2015,Central Florida Championship,1.,R-T2,-66,65.50,147.5,-155,-155,-107.5,107.5,-115,190,197.5,205,460,363.45
Timothy Miller,competitions-view?id=992,Timothy Miller,1998,10/15/2015,2015 Raw Nationals,2.,R-T2,-66,63.90,142.5,-147.5,-147.5,-100,100,-107.5,172.5,-177.5,-177.5,415,334.78
Timothy Miller,competitions-view?id=854,Timothy Miller,1998,05/30/2015,2015 USAPL North Carolina State Championships,1.,R-T2,-74,68.00,142.5,-147.5,-147.5,92.5,100,-105,155,167.5,175,417.5,320.01
Timothy Miller,competitions-view?id=752,Timothy Miller,1998,12/12/2014,American Open,1.,R-T2,-66,65.30,142.5,,,90,,,157.5,,,390,308.96
John Flores,competitions-view?id=992,John Flores,1997,10/15/2015,2015 Raw Nationals,3.,R-T2,-66,60.30,125,137.5,-145,90,-97.5,97.5,170,-175,-175,405,343.85
John Flores,competitions-view?id=855,John Flores,1997,05/30/2015,MA & RI Open State Championships,1.,R-O,-59,57.80,115,122.5,87.5,80,85,,135,140,145,352.5,311.26
Kyle Long,competitions-view?id=992,Kyle Long,1997,10/15/2015,2015 Raw Nationals,5.,R-T2,-66,64.30,132.5,-137.5,140,85,87.5,-90,150,155,162.5,390,312.98
Kyle Long,competitions-view?id=789,Kyle Long,1997,03/15/2015,5th Annual Ryan Moore N.E. Open High School Championships,6.,R-T2,-66,63.80,132.5,,,85,,,130,,,347.5,280.71
Kyle Long,competitions-view?id=754,Kyle Long,1997,11/22/2014,2014 New England Open PL Championships,4.,R-T2,-67.5,60.80,112.5,,,72.5,,,127.5,,,312.5,263.34
Kyle Long,competitions-view?id=350,Kyle Long,1997,03/09/2014,4th Annual Ryan Moore New England High School Championships,2.,R-T2,-56,55.60,95,,,65,,,110,,,270,247.54
Kyle Long,competitions-view?id=370,Kyle Long,1997,01/20/2014,St. John's Classic,1.,R-T2,-56,55.60,92.5,,,62.5,,,107.5,,,262.5,240.66
Logan Cox,competitions-view?id=992,Logan Cox,1999,10/15/2015,2015 Raw Nationals,6.,R-T2,-66,62.00,82.5,95,-107.5,-60,67.5,-75,92.5,125,132.5,295,244.29
Logan Cox,competitions-view?id=854,Logan Cox,1999,05/30/2015,2015 USAPL North Carolina State Championships,1.,R-O,-59,57.60,62.5,70,-87.5,45,55,57.5,90,110,120,247.5,219.26
